"Year","Cohort","x","B","PY"
2000,1945,55,0,33183.26
2000,1946,53,0,31997.03
2000,1946,54,0,33899.08
2000,1947,52,0,31298.42
2000,1947,53,0,33940.17
2000,1948,51,0,31398.18
2000,1948,52,0,33443.71
2000,1949,50,2,30140.93
2000,1949,51,0,32367.54
2000,1950,49,1,28804.39
2000,1950,50,1,31017.66
2000,1951,48,1,27786.18
2000,1951,49,3,29800.15
2000,1952,47,3,28378.95
2000,1952,48,6,29569.03
2000,1953,46,10,28179.8
2000,1953,47,5,29914.02
2000,1954,45,25,27334.45
2000,1954,46,18,29336.46
2000,1955,44,47,28115.03
2000,1955,45,27,29717.03
2000,1956,43,108,28238.78
2000,1956,44,62,29784.2
2000,1957,42,163,28357.7
2000,1957,43,138,29925.84
2000,1958,41,252,27604.43
2000,1958,42,203,29302.65
2000,1959,40,432,27504.96
2000,1959,41,319,29418.85
2000,1960,39,602,27382.52
2000,1960,40,498,29167.78
2000,1961,38,854,27644.06
2000,1961,39,737,29357.6
2000,1962,37,1123,28322.4
2000,1962,38,1021,30270.68
2000,1963,36,1435,29597.24
2000,1963,37,1346,31340.71
2000,1964,35,1986,32255.35
2000,1964,36,1803,33638.25
2000,1965,34,2307,31355.91
2000,1965,35,2297,33991.79
2000,1966,33,2808,31638.26
2000,1966,34,2560,33439.4
2000,1967,32,2978,30500.44
2000,1967,33,3119,33717.31
2000,1968,31,3167,29176.72
2000,1968,32,3221,31875.13
2000,1969,30,3306,27528.99
2000,1969,31,3337,30216.21
2000,1970,29,3599,28404.32
2000,1970,30,3581,30084.1
2000,1971,28,3625,28829.08
2000,1971,29,3622,30974.43
2000,1972,27,3225,28579.48
2000,1972,28,3532,30600.67
2000,1973,26,3009,27733.73
2000,1973,27,3219,30198.09
2000,1974,25,2466,27776.17
2000,1974,26,2799,30325.16
2000,1975,24,2000,25868.46
2000,1975,25,2308,29055.9
2000,1976,23,1492,24689.41
2000,1976,24,1722,27290.56
2000,1977,22,1154,23888.1
2000,1977,23,1421,26422.78
2000,1978,21,953,23320.73
2000,1978,22,1080,25608.65
2000,1979,20,762,23958.78
2000,1979,21,977,26361.94
2000,1980,19,510,23994.11
2000,1980,20,651,26836.28
2000,1981,18,261,23479.23
2000,1981,19,418,25869.43
2000,1982,17,143,23168.27
2000,1982,18,198,25558.89
2000,1983,16,62,22999.31
2000,1983,17,127,25175.51
2000,1984,15,14,23569.07
2000,1984,16,29,25611.17
2000,1985,14,5,24511.5
2000,1985,15,12,26729.2
2000,1986,13,5,25303.23
2000,1986,14,0,27589.18
2000,1987,12,0,26111.71
2000,1987,13,0,28198.12
2000,1988,12,0,29571.69
2001,NA,12,0,0
2001,NA,55,0,0
2001,1945,55,0,31763.74
2001,1946,54,0,31919.92
2001,1946,55,0,33817.71
2001,1947,53,0,31253.83
2001,1947,54,0,33866.76
2001,1948,52,2,31335.29
2001,1948,53,0,33366.78
2001,1949,51,0,30074.46
2001,1949,52,0,32312.07
2001,1950,50,0,28767.34
2001,1950,51,0,30971.49
2001,1951,49,2,27767.85
2001,1951,50,0,29764.43
2001,1952,48,2,28377.97
2001,1952,49,2,29545.56
2001,1953,47,2,28173.98
2001,1953,48,4,29896.51
2001,1954,46,9,27345.54
2001,1954,47,6,29347.33
2001,1955,45,20,28134.97
2001,1955,46,13,29745.8
2001,1956,44,51,28256.8
2001,1956,45,27,29789.85
2001,1957,43,77,28359.16
2001,1957,44,66,29954.6
2001,1958,42,176,27657.35
2001,1958,43,146,29350.49
2001,1959,41,276,27543.15
2001,1959,42,232,29470.49
2001,1960,40,407,27456.22
2001,1960,41,419,29236.81
2001,1961,39,644,27682.4
2001,1961,40,537,29437.38
2001,1962,38,885,28354.32
2001,1962,39,805,30346.07
2001,1963,37,1157,29685.29
2001,1963,38,1050,31420.83
2001,1964,36,1744,32308.75
2001,1964,37,1583,33751.99
2001,1965,35,2124,31460.21
2001,1965,36,1918,34112.28
2001,1966,34,2529,31737.6
2001,1966,35,2381,33562.02
2001,1967,33,2880,30634.69
2001,1967,34,2647,33816.87
2001,1968,32,3106,29274.87
2001,1968,33,2978,32026.3
2001,1969,31,3274,27674.79
2001,1969,32,3165,30370.18
2001,1970,30,3522,28570.9
2001,1970,31,3608,30290.28
2001,1971,29,3599,28958.57
2001,1971,30,3742,31177.54
2001,1972,28,3519,28773.33
2001,1972,29,3583,30780.54
2001,1973,27,3084,27925.91
2001,1973,28,3396,30416.82
2001,1974,26,2933,28000.84
2001,1974,27,3093,30556.52
2001,1975,25,2410,26095.1
2001,1975,26,2633,29332.49
2001,1976,24,1938,24908.44
2001,1976,25,2027,27547.79
2001,1977,23,1518,24139.22
2001,1977,24,1703,26737.37
2001,1978,22,1163,23546.35
2001,1978,23,1386,25914.98
2001,1979,21,979,24149.06
2001,1979,22,1134,26626.02
2001,1980,20,706,24213.72
2001,1980,21,878,27057.6
2001,1981,19,476,23553.57
2001,1981,20,623,26099.21
2001,1982,18,251,23306.11
2001,1982,19,411,25699.07
2001,1983,17,131,23083.49
2001,1983,18,187,25326.79
2001,1984,16,63,23659.83
2001,1984,17,90,25726.57
2001,1985,15,23,24596.8
2001,1985,16,42,26857.83
2001,1986,14,5,25369.82
2001,1986,15,12,27693.89
2001,1987,13,0,26212.88
2001,1987,14,3,28316.28
2001,1988,12,0,27577.31
2001,1988,13,0,29709.33
2001,1989,12,0,30405.08
2002,NA,12,0,0
2002,NA,55,0,0
2002,1946,55,0,31843.29
2002,1947,54,0,31186.24
2002,1947,55,0,33798.56
2002,1948,53,1,31263.22
2002,1948,54,0,33304.83
2002,1949,52,0,30022.93
2002,1949,53,0,32266.98
2002,1950,51,1,28724.51
2002,1950,52,0,30949.18
2002,1951,50,0,27734.57
2002,1951,51,1,29743.21
2002,1952,49,1,28355.44
2002,1952,50,2,29528.72
2002,1953,48,1,28157.49
2002,1953,49,1,29882.09
2002,1954,47,3,27355.67
2002,1954,48,5,29353.54
2002,1955,46,11,28162.2
2002,1955,47,7,29767.88
2002,1956,45,19,28262.15
2002,1956,46,13,29821.15
2002,1957,44,56,28386.4
2002,1957,45,39,30009.53
2002,1958,43,118,27702.51
2002,1958,44,77,29388.56
2002,1959,42,176,27591.51
2002,1959,43,121,29507.16
2002,1960,41,318,27521.19
2002,1960,42,243,29318.71
2002,1961,40,465,27757.62
2002,1961,41,397,29499.14
2002,1962,39,688,28424.93
2002,1962,40,602,30409.06
2002,1963,38,977,29761.17
2002,1963,39,895,31483.48
2002,1964,37,1370,32418.01
2002,1964,38,1233,33851.46
2002,1965,36,1795,31571.72
2002,1965,37,1602,34223.42
2002,1966,35,2180,31853.98
2002,1966,36,2056,33676.44
2002,1967,34,2601,30725.13
2002,1967,35,2450,33936.33
2002,1968,33,2858,29413.7
2002,1968,34,2881,32163.39
2002,1969,32,3131,27815.82
2002,1969,33,3066,30537.21
2002,1970,31,3609,28766.72
2002,1970,32,3473,30442.61
2002,1971,30,3871,29148.46
2002,1971,31,4025,31368.25
2002,1972,29,3831,28942.46
2002,1972,30,4120,30990.31
2002,1973,28,3542,28128.18
2002,1973,29,3854,30613.73
2002,1974,27,3393,28214.48
2002,1974,28,3601,30792.57
2002,1975,26,2808,26343.51
2002,1975,27,3149,29575.89
2002,1976,25,2349,25143.21
2002,1976,26,2482,27836.91
2002,1977,24,1885,24426.63
2002,1977,25,2119,27031.59
2002,1978,23,1517,23828.02
2002,1978,24,1664,26237.99
2002,1979,22,1252,24390.98
2002,1979,23,1508,26915.16
2002,1980,21,1058,24413.4
2002,1980,22,1189,27305.72
2002,1981,20,739,23762.79
2002,1981,21,860,26363.54
2002,1982,19,479,23433.93
2002,1982,20,623,25918.75
2002,1983,18,285,23222.21
2002,1983,19,368,25475.99
2002,1984,17,137,23766.43
2002,1984,18,213,25888.23
2002,1985,16,72,24715.17
2002,1985,17,135,26988.55
2002,1986,15,13,25466.11
2002,1986,16,39,27818.92
2002,1987,14,3,26322.72
2002,1987,15,8,28439.62
2002,1988,13,1,27705.67
2002,1988,14,1,29821.62
2002,1989,12,0,28694.92
2002,1989,13,1,30507.97
2002,1990,12,0,32502.12
2003,NA,12,0,0
2003,NA,55,0,0
2003,1947,55,0,31123.44
2003,1948,54,0,31205.17
2003,1948,55,0,33224.29
2003,1949,53,0,29981.02
2003,1949,54,0,32199.59
2003,1950,52,0,28703.82
2003,1950,53,0,30898.85
2003,1951,51,0,27714.79
2003,1951,52,0,29696.62
2003,1952,50,0,28339.28
2003,1952,51,0,29489.43
2003,1953,49,2,28143.91
2003,1953,50,0,29858.92
2003,1954,48,1,27361.46
2003,1954,49,0,29348.88
2003,1955,47,3,28183.12
2003,1955,48,5,29756.07
2003,1956,46,15,28291.85
2003,1956,47,4,29820.64
2003,1957,45,20,28438.47
2003,1957,46,23,30021.34
2003,1958,44,52,27738.44
2003,1958,45,43,29416.34
2003,1959,43,118,27625.84
2003,1959,44,72,29540.21
2003,1960,42,190,27598.29
2003,1960,43,143,29350.65
2003,1961,41,346,27815.86
2003,1961,42,242,29537.23
2003,1962,40,528,28483.94
2003,1962,41,434,30490.13
2003,1963,39,781,29820.52
2003,1963,40,668,31551.78
2003,1964,38,1156,32513.54
2003,1964,39,1072,33908.08
2003,1965,37,1601,31674.58
2003,1965,38,1361,34315.86
2003,1966,36,1889,31962.56
2003,1966,37,1759,33768.27
2003,1967,35,2231,30833.67
2003,1967,36,2175,34056.31
2003,1968,34,2651,29539.61
2003,1968,35,2633,32292.67
2003,1969,33,2925,27968.79
2003,1969,34,2914,30713.63
2003,1970,32,3557,28911.39
2003,1970,33,3311,30596.99
2003,1971,31,3919,29326.75
2003,1971,32,4016,31543.96
2003,1972,30,4070,29139.69
2003,1972,31,4081,31176.88
2003,1973,29,3972,28310.27
2003,1973,30,4214,30838.17
2003,1974,28,3777,28432.43
2003,1974,29,4057,30966.75
2003,1975,27,3196,26562.11
2003,1975,28,3557,29782.42
2003,1976,26,2687,25407.09
2003,1976,27,3040,28085.77
2003,1977,25,2301,24695.41
2003,1977,26,2454,27274.07
2003,1978,24,1838,24125.01
2003,1978,25,2069,26564.12
2003,1979,23,1502,24655.84
2003,1979,24,1736,27211.08
2003,1980,22,1311,24637.28
2003,1980,23,1388,27617.98
2003,1981,21,1021,24003.46
2003,1981,22,1155,26590.19
2003,1982,20,739,23634.25
2003,1982,21,912,26164.06
2003,1983,19,465,23359.01
2003,1983,20,619,25784.3
2003,1984,18,252,23915.77
2003,1984,19,312,26073.79
2003,1985,17,157,24835.45
2003,1985,18,202,27168.73
2003,1986,16,67,25581.08
2003,1986,17,123,27934.58
2003,1987,15,19,26437.38
2003,1987,16,35,28552.6
2003,1988,14,4,27810.38
2003,1988,15,12,29926.66
2003,1989,13,1,28792.03
2003,1989,14,1,30609.84
2003,1990,12,0,30278.88
2003,1990,13,0,32617.57
2003,1991,12,0,32489.35
2004,NA,12,0,0
2004,NA,55,0,0
2004,1948,55,0,31129.71
2004,1949,54,0,29918.41
2004,1949,55,0,32114.58
2004,1950,53,1,28657.15
2004,1950,54,0,30839.19
2004,1951,52,0,27671.38
2004,1951,53,2,29656.24
2004,1952,51,3,28301.57
2004,1952,52,0,29456.26
2004,1953,50,0,28122.08
2004,1953,51,1,29819.78
2004,1954,49,2,27357.12
2004,1954,50,0,29315.75
2004,1955,48,0,28171.93
2004,1955,49,0,29730.38
2004,1956,47,10,28291.36
2004,1956,48,3,29801.65
2004,1957,46,14,28449.66
2004,1957,47,4,30020.83
2004,1958,45,19,27764.66
2004,1958,46,14,29429.2
2004,1959,44,69,27656.79
2004,1959,45,33,29556.74
2004,1960,43,131,27628.35
2004,1960,44,95,29383.1
2004,1961,42,216,27851.77
2004,1961,43,174,29572.74
2004,1962,41,371,28559.87
2004,1962,42,290,30515.43
2004,1963,40,592,29885.22
2004,1963,41,485,31609.3
2004,1964,39,924,32567.92
2004,1964,40,789,33959.09
2004,1965,38,1194,31760.14
2004,1965,39,1105,34363.12
2004,1966,37,1586,32049.73
2004,1966,38,1467,33811.37
2004,1967,36,1959,30942.69
2004,1967,37,1845,34153.77
2004,1968,35,2255,29658.33
2004,1968,36,2282,32382.32
2004,1969,34,2656,28130.37
2004,1969,35,2544,30809.67
2004,1970,33,3303,29058.01
2004,1970,34,3106,30684.19
2004,1971,32,3754,29491.04
2004,1971,33,3617,31629.76
2004,1972,31,4029,29315.12
2004,1972,32,4071,31329.95
2004,1973,30,4025,28517.83
2004,1973,31,4199,30999.23
2004,1974,29,4146,28593.25
2004,1974,30,4260,31147.68
2004,1975,28,3672,26747.58
2004,1975,29,3907,29973.13
2004,1976,27,3060,25634.23
2004,1976,28,3419,28295.42
2004,1977,26,2665,24916.93
2004,1977,27,2887,27524.91
2004,1978,25,2279,24424.88
2004,1978,26,2414,26862.64
2004,1979,24,1966,24926.92
2004,1979,25,2169,27556.58
2004,1980,23,1468,24919.02
2004,1980,24,1809,27952.31
2004,1981,22,1254,24209.81
2004,1981,23,1368,26940.36
2004,1982,21,942,23857.94
2004,1982,22,1117,26475.28
2004,1983,20,746,23641.7
2004,1983,21,936,26028.97
2004,1984,19,440,24087.21
2004,1984,20,634,26288.99
2004,1985,18,233,25001.27
2004,1985,19,398,27349.44
2004,1986,17,133,25687.42
2004,1986,18,206,28093.99
2004,1987,16,73,26542.4
2004,1987,17,109,28664.02
2004,1988,15,16,27908.34
2004,1988,16,40,30045.16
2004,1989,14,7,28888.16
2004,1989,15,14,30699.87
2004,1990,13,0,30386.43
2004,1990,14,3,32710.24
2004,1991,12,0,29655.65
2004,1991,13,0,32564.11
2004,1992,12,0,32140.61
2005,NA,12,0,0
2005,NA,55,0,0
2005,1949,55,0,29839.42
2005,1950,54,0,28601.81
2005,1950,55,0,30751.51
2005,1951,53,0,27633.76
2005,1951,54,0,29573.93
2005,1952,52,1,28269.74
2005,1952,53,0,29406.26
2005,1953,51,0,28085.22
2005,1953,52,0,29759.53
2005,1954,50,2,27326.25
2005,1954,51,1,29272.28
2005,1955,49,2,28147.62
2005,1955,50,1,29697.51
2005,1956,48,3,28273.35
2005,1956,49,1,29787.28
2005,1957,47,2,28449.17
2005,1957,48,5,30017.23
2005,1958,46,12,27776.8
2005,1958,47,9,29445.66
2005,1959,45,33,27672.26
2005,1959,46,23,29552.61
2005,1960,44,68,27658.9
2005,1960,45,54,29416.58
2005,1961,43,118,27885.26
2005,1961,44,81,29592.3
2005,1962,42,225,28583.57
2005,1962,43,178,30563.97
2005,1963,41,375,29939.7
2005,1963,42,324,31628.31
2005,1964,40,631,32616.91
2005,1964,41,502,33989.18
2005,1965,39,921,31803.88
2005,1965,40,798,34432.19
2005,1966,38,1273,32090.63
2005,1966,39,1140,33888.84
2005,1967,37,1518,31031.23
2005,1967,38,1475,34211.92
2005,1968,36,2008,29740.68
2005,1968,37,1846,32464.16
2005,1969,35,2329,28218.33
2005,1969,36,2283,30909.36
2005,1970,34,2898,29140.81
2005,1970,35,2720,30813.44
2005,1971,33,3286,29571.24
2005,1971,34,3202,31770.33
2005,1972,32,3842,29459.05
2005,1972,33,3716,31499.51
2005,1973,31,3930,28666.77
2005,1973,32,4110,31122.36
2005,1974,30,4299,28760.32
2005,1974,31,4387,31279.74
2005,1975,29,3812,26918.87
2005,1975,30,4120,30188.08
2005,1976,28,3586,25825.58
2005,1976,29,3626,28521.28
2005,1977,27,2903,25146.09
2005,1977,28,3375,27780.97
2005,1978,26,2665,24699.36
2005,1978,27,2837,27127.82
2005,1979,25,2225,25243.42
2005,1979,26,2527,27867.11
2005,1980,24,1872,25220.69
2005,1980,25,2144,28302.42
2005,1981,23,1520,24528.64
2005,1981,24,1788,27295.25
2005,1982,22,1198,24141.72
2005,1982,23,1429,26815.26
2005,1983,21,952,23866.03
2005,1983,22,1193,26317.98
2005,1984,20,673,24286.01
2005,1984,21,892,26505.75
2005,1985,19,482,25167.56
2005,1985,20,680,27561.92
2005,1986,18,257,25834.01
2005,1986,19,425,28261.21
2005,1987,17,135,26645.98
2005,1987,18,185,28792.55
2005,1988,16,57,28018.84
2005,1988,17,105,30148.13
2005,1989,15,22,28973.13
2005,1989,16,43,30797.1
2005,1990,14,4,30472.76
2005,1990,15,15,32804.46
2005,1991,13,2,29723.89
2005,1991,14,0,32650.9
2005,1992,12,0,28952.39
2005,1992,13,0,32225.31
2005,1993,12,0,30786.47
2006,NA,12,0,0
2006,NA,55,0,0
2006,1950,55,0,28520.49
2006,1951,54,0,27557.07
2006,1951,55,0,29539.25
2006,1952,53,0,28221.74
2006,1952,54,0,29330.22
2006,1953,52,0,28028.47
2006,1953,53,0,29738.93
2006,1954,51,2,27285.72
2006,1954,52,0,29235.53
2006,1955,50,1,28116.49
2006,1955,51,1,29691.35
2006,1956,49,1,28259.72
2006,1956,50,1,29796.01
2006,1957,48,5,28445.77
2006,1957,49,1,30031.1
2006,1958,47,8,27792.34
2006,1958,48,4,29482.19
2006,1959,46,22,27668.39
2006,1959,47,13,29617.17
2006,1960,45,28,27690.42
2006,1960,46,31,29490.76
2006,1961,44,67,27903.7
2006,1961,45,26,29668.47
2006,1962,43,133,28629.03
2006,1962,44,103,30669.3
2006,1963,42,249,29957.69
2006,1963,43,219,31764.91
2006,1964,41,460,32645.82
2006,1964,42,336,34091.71
2006,1965,40,618,31867.81
2006,1965,41,559,34539.17
2006,1966,39,1014,32164.16
2006,1966,40,906,34007.36
2006,1967,38,1326,31084.08
2006,1967,39,1169,34368.06
2006,1968,37,1701,29815.84
2006,1968,38,1479,32616.89
2006,1969,36,1994,28309.64
2006,1969,37,1930,31115.01
2006,1970,35,2517,29263.56
2006,1970,36,2416,31031.42
2006,1971,34,3149,29702.67
2006,1971,35,3063,31968.27
2006,1972,33,3657,29618.49
2006,1972,34,3588,31726.8
2006,1973,32,3907,28780.64
2006,1973,33,3820,31381.62
2006,1974,31,4296,28882.26
2006,1974,32,4322,31522.55
2006,1975,30,4151,27111.92
2006,1975,31,4387,30465.2
2006,1976,29,3896,26031.72
2006,1976,30,3983,28812.49
2006,1977,28,3595,25380.03
2006,1977,29,3724,28124.31
2006,1978,27,3073,24943.18
2006,1978,28,3396,27484.17
2006,1979,26,2795,25527.89
2006,1979,27,3100,28183.91
2006,1980,25,2381,25536.58
2006,1980,26,2574,28779.75
2006,1981,24,1926,24851.75
2006,1981,25,2155,27795.65
2006,1982,23,1590,24451.74
2006,1982,24,1767,27312.68
2006,1983,22,1330,24131.02
2006,1983,23,1393,26822.44
2006,1984,21,1058,24486.25
2006,1984,22,1200,26980.33
2006,1985,20,741,25363.08
2006,1985,21,923,27942.6
2006,1986,19,533,25987.79
2006,1986,20,707,28592.54
2006,1987,18,251,26765.45
2006,1987,19,404,29062.03
2006,1988,17,169,28114.87
2006,1988,18,203,30377.88
2006,1989,16,67,29064.9
2006,1989,17,113,30989.51
2006,1990,15,19,30560.54
2006,1990,16,39,33001.19
2006,1991,14,8,29803.1
2006,1991,15,8,32820.81
2006,1992,13,0,29028.69
2006,1992,14,1,32411.02
2006,1993,12,0,27926.53
2006,1993,13,0,30982.05
2006,1994,12,0,29715.2
2007,NA,12,0,0
2007,NA,55,0,0
2007,1951,55,0,27524.75
2007,1952,54,1,28148.78
2007,1952,55,0,29303.18
2007,1953,53,0,28009.07
2007,1953,54,0,29707.51
2007,1954,52,1,27251.47
2007,1954,53,0,29209.65
2007,1955,51,1,28110.65
2007,1955,52,0,29687.75
2007,1956,50,3,28267.99
2007,1956,51,0,29818.59
2007,1957,49,2,28458.9
2007,1957,50,6,30025.96
2007,1958,48,6,27826.81
2007,1958,49,3,29523.34
2007,1959,47,14,27728.83
2007,1959,48,2,29670.88
2007,1960,46,21,27760.24
2007,1960,47,15,29544.84
2007,1961,45,36,27975.53
2007,1961,46,21,29743.1
2007,1962,44,65,28727.7
2007,1962,45,50,30758.63
2007,1963,43,165,30087.09
2007,1963,44,120,31849.14
2007,1964,42,293,32744.29
2007,1964,43,224,34181.99
2007,1965,41,492,31966.83
2007,1965,42,416,34659.14
2007,1966,40,740,32276.64
2007,1966,41,599,34122.79
2007,1967,39,1018,31225.94
2007,1967,40,888,34487.52
2007,1968,38,1313,29956.11
2007,1968,39,1222,32764.41
2007,1969,37,1601,28497.99
2007,1969,38,1558,31287.77
2007,1970,36,2198,29470.58
2007,1970,37,2026,31223.24
2007,1971,35,2703,29887.73
2007,1971,36,2615,32189.99
2007,1972,34,3191,29832.2
2007,1972,35,3061,31966.45
2007,1973,33,3640,29020.38
2007,1973,34,3536,31629.44
2007,1974,32,4086,29106.45
2007,1974,33,3990,31807.98
2007,1975,31,3999,27360.8
2007,1975,32,4229,30752.86
2007,1976,30,3957,26297.51
2007,1976,31,4216,29147.61
2007,1977,29,3804,25693.69
2007,1977,30,3979,28446.74
2007,1978,28,3345,25270.83
2007,1978,29,3722,27807.69
2007,1979,27,3059,25818.09
2007,1979,28,3476,28563.33
2007,1980,26,2794,25967.25
2007,1980,27,3184,29197.67
2007,1981,25,2317,25307.35
2007,1981,26,2690,28278.25
2007,1982,24,1998,24905.32
2007,1982,25,2179,27845.15
2007,1983,23,1645,24593.56
2007,1983,24,1933,27388.45
2007,1984,22,1301,24924.67
2007,1984,23,1538,27529.24
2007,1985,21,1136,25713.4
2007,1985,22,1339,28367.03
2007,1986,20,804,26292.46
2007,1986,21,1046,28916.05
2007,1987,19,543,27015.97
2007,1987,20,692,29392.67
2007,1988,18,254,28329.12
2007,1988,19,433,30702.84
2007,1989,17,147,29246.49
2007,1989,18,207,31263.73
2007,1990,16,59,30743.81
2007,1990,17,108,33192.22
2007,1991,15,20,29958.19
2007,1991,16,56,33010.58
2007,1992,14,2,29195.98
2007,1992,15,16,32575.69
2007,1993,13,3,28103.95
2007,1993,14,1,31168.2
2007,1994,12,0,26943.8
2007,1994,13,0,29868.34
2007,1995,12,0,27480.05
2008,NA,12,1,0
2008,NA,55,0,0
2008,1952,55,0,28122.82
2008,1953,54,0,27979.49
2008,1953,55,0,29665.29
2008,1954,53,0,27227.35
2008,1954,54,0,29178.6
2008,1955,52,1,28107.25
2008,1955,53,1,29669.77
2008,1956,51,0,28289.41
2008,1956,52,2,29805.76
2008,1957,50,0,28454.04
2008,1957,51,0,30038.8
2008,1958,49,2,27865.66
2008,1958,50,1,29548.04
2008,1959,48,2,27779.12
2008,1959,49,2,29708.58
2008,1960,47,6,27811.16
2008,1960,48,8,29623.66
2008,1961,46,11,28045.9
2008,1961,47,11,29813.62
2008,1962,45,39,28811.37
2008,1962,46,42,30862.93
2008,1963,44,74,30166.86
2008,1963,45,55,31956.99
2008,1964,43,155,32831.01
2008,1964,44,120,34270.75
2008,1965,42,290,32077.86
2008,1965,43,229,34777.03
2008,1966,41,505,32386.21
2008,1966,42,390,34267.99
2008,1967,40,715,31334.48
2008,1967,41,643,34654.66
2008,1968,39,1069,30091.59
2008,1968,40,877,32929.13
2008,1969,38,1329,28656.23
2008,1969,39,1199,31477.76
2008,1970,37,1708,29652.76
2008,1970,38,1634,31438.66
2008,1971,36,2287,30095.01
2008,1971,37,2064,32407.05
2008,1972,35,2789,30057.55
2008,1972,36,2600,32265.89
2008,1973,34,3299,29249.56
2008,1973,35,3070,31903.76
2008,1974,33,3723,29370.02
2008,1974,34,3510,32150.1
2008,1975,32,3831,27619.14
2008,1975,33,3857,31096.89
2008,1976,31,4052,26603.39
2008,1976,32,4001,29477.51
2008,1977,30,4064,25988.26
2008,1977,31,4099,28856.44
2008,1978,29,3886,25568.31
2008,1978,30,3905,28211.45
2008,1979,28,3578,26165.67
2008,1979,29,3891,28944.32
2008,1980,27,3206,26344.33
2008,1980,28,3711,29689.18
2008,1981,26,2704,25746.75
2008,1981,27,3081,28712.17
2008,1982,25,2426,25390.85
2008,1982,26,2645,28356.69
2008,1983,24,2120,25112.55
2008,1983,25,2316,27942.47
2008,1984,23,1723,25431.76
2008,1984,24,1978,28160.28
2008,1985,22,1471,26103.97
2008,1985,23,1665,28956.55
2008,1986,21,1226,26589.95
2008,1986,22,1400,29453.15
2008,1987,20,896,27323.33
2008,1987,21,1075,29710.88
2008,1988,19,544,28632.16
2008,1988,20,762,30986.91
2008,1989,18,270,29505.27
2008,1989,19,470,31526.62
2008,1990,17,147,30921.78
2008,1990,18,217,33462.98
2008,1991,16,45,30131.42
2008,1991,17,114,33254.21
2008,1992,15,20,29344.31
2008,1992,16,37,32787.18
2008,1993,14,4,28272.8
2008,1993,15,10,31372.17
2008,1994,13,1,27082.66
2008,1994,14,1,30072.35
2008,1995,12,0,24837.95
2008,1995,13,0,27671.25
2008,1996,12,0,25525.94
2009,NA,12,0,0
2009,NA,55,0,0
2009,1953,55,0,27939.71
2009,1954,54,0,27198.4
2009,1954,55,0,29143.92
2009,1955,53,0,28090.23
2009,1955,54,0,29643.57
2009,1956,52,2,28277.24
2009,1956,53,0,29785.74
2009,1957,51,0,28466.2
2009,1957,52,0,30050.61
2009,1958,50,3,27888.96
2009,1958,51,4,29577.36
2009,1959,49,3,27814.42
2009,1959,50,3,29756.1
2009,1960,48,7,27885.34
2009,1960,49,6,29678.26
2009,1961,47,6,28112.38
2009,1961,48,9,29875.89
2009,1962,46,21,28909.07
2009,1962,47,12,30942.45
2009,1963,45,48,30269.01
2009,1963,46,29,32034.53
2009,1964,44,76,32916.25
2009,1964,45,69,34381.94
2009,1965,43,182,32186.97
2009,1965,44,149,34939.58
2009,1966,42,292,32524.01
2009,1966,43,265,34413.18
2009,1967,41,519,31486.34
2009,1967,42,407,34846.43
2009,1968,40,765,30242.87
2009,1968,41,663,33128.77
2009,1969,39,986,28830.24
2009,1969,40,874,31690.72
2009,1970,38,1416,29857.34
2009,1970,39,1252,31673.57
2009,1971,37,1926,30297.95
2009,1971,38,1741,32630.83
2009,1972,36,2341,30339.11
2009,1972,37,2188,32492.66
2009,1973,35,2867,29503.24
2009,1973,36,2660,32157.3
2009,1974,34,3323,29685.9
2009,1974,35,3367,32456.33
2009,1975,33,3415,27928.11
2009,1975,34,3710,31422.48
2009,1976,32,3747,26904.49
2009,1976,33,3804,29818.39
2009,1977,31,3959,26362.56
2009,1977,32,4091,29245.77
2009,1978,30,3966,25939.55
2009,1978,31,4126,28630.84
2009,1979,29,3923,26514.68
2009,1979,30,4223,29398.38
2009,1980,28,3611,26787.82
2009,1980,29,4033,30225.91
2009,1981,27,3237,26141.83
2009,1981,28,3532,29106.84
2009,1982,26,2845,25857.31
2009,1982,27,3198,28910.6
2009,1983,25,2409,25620.53
2009,1983,26,2728,28535.09
2009,1984,24,2019,26014.72
2009,1984,25,2383,28797.56
2009,1985,23,1754,26646.45
2009,1985,24,2101,29655.94
2009,1986,22,1524,27083.85
2009,1986,23,1813,30159.57
2009,1987,21,1138,27619.12
2009,1987,22,1425,30259.69
2009,1988,20,939,28897.09
2009,1988,21,1155,31426.75
2009,1989,19,533,29753.38
2009,1989,20,799,31889.83
2009,1990,18,253,31174.02
2009,1990,19,480,33819.68
2009,1991,17,142,30353.79
2009,1991,18,202,33591.94
2009,1992,16,58,29534.82
2009,1992,17,116,33056.01
2009,1993,15,25,28457.83
2009,1993,16,28,31641.69
2009,1994,14,1,27267.65
2009,1994,15,9,30295.25
2009,1995,13,1,25010.75
2009,1995,14,0,27898.15
2009,1996,12,0,23633.06
2009,1996,13,1,25743.5
2009,1997,12,0,24609.42
2010,NA,12,1,0
2010,NA,55,0,0
2010,1954,55,0,27166.08
2010,1955,54,0,28065.43
2010,1955,55,0,29618.4
2010,1956,53,0,28258.26
2010,1956,54,0,29748.8
2010,1957,52,2,28477.39
2010,1957,53,0,30023.91
2010,1958,51,2,27916.64
2010,1958,52,0,29556.78
2010,1959,50,4,27858.9
2010,1959,51,0,29754.55
2010,1960,49,2,27936.74
2010,1960,50,4,29686.5
2010,1961,48,1,28171.11
